route_id,agency_id,route_short_name,route_long_name,route_type,route_url
"1001","KMB","1","CHUK YUEN ESTATE - STAR FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=1&lang=en"
"1002","KMB","10","CHOI WAN - TAI KOK TSUI (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=10&lang=en"
"1006","KMB+CTB","102P","SHAU KEI WAN - MEI FOO","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=102P&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=102P&dsmode=1&l=1"
"1008","KMB+CTB","103","CHUK YUEN ESTATE - POKFIELD ROAD","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=103&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=103&dsmode=1&l=1"
"1009","KMB+CTB","103P","POKFIELD ROAD - MONG KOK (YIM PO FONG STREET)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=103&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=103&dsmode=1&l=1"
"1010","KMB+NWFB","106","WONG TAI SIN - SIU SAI WAN (ISLAND RESORT)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=106&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=106&dsmode=1&l=1"
"1014","KMB","108","KAI YIP - BRAEMAR HILL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=108&lang=en"
"1015","KMB+NWFB","109","HO MAN TIN - CENTRAL (MACAU FERRY)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=109&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=109&dsmode=1&l=1"
"1016","KMB","11","DIAMOND HILL STATION - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11&lang=en"
"1017","KMB+NWFB","110","SHAU KEI WAN - TSIM SHA TSUI (MODY ROAD)(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=110&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=110&dsmode=1&l=1"
"1019","KMB+NWFB","112","NORTH POINT - SO UK","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=112&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=112&dsmode=1&l=1"
"1021","KMB+NWFB","115","KOWLOON CITY FERRY - CENTRAL (MACAU FERRY)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=115&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=115&dsmode=1&l=1"
"1022","KMB+NWFB","115P","LAGUNA VERDE - CENTRAL (MACAU FERRY)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=115P&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=115P&dsmode=1&l=1"
"1023","KMB+NWFB","116","TSZ WAN SHAN (CENTRAL) - QUARRY BAY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=116&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=116&dsmode=1&l=1"
"1024","KMB+CTB","117","SHAM SHUI PO (YEN CHOW STREET) - HAPPY VALLEY (LOWER)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=117&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=117&dsmode=1&l=1"
"1027","KMB","11B","KWUN TONG (TSUI PING ROAD) - KOWLOON CITY FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11B&lang=en"
"1028","KMB","11C","CHUK YUEN ESTATE - SAU MAU PING (UPPER)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11C&lang=en"
"1029","KMB","11D","LOK FU - KWUN TONG FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11D&lang=en"
"1030","KMB","11K","CHUK YUEN ESTATE - HUNG HOM STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11K&lang=en"
"1031","KMB","11X","SAU MAU PING (UPPER) - HUNG HOM STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=11X&lang=en"
"1032","KMB","12","HOI LAI ESTATE - TSIM SHA TSUI EAST (MODY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=12&lang=en"
"1033","KMB","12A","WHAMPOA GARDEN - CHEUNG SHA WAN (SHAM MONG ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=12A&lang=en"
"1034","KMB","13D","PO TAT - TAI KOK TSUI (ISLAND HARBOURVIEW)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=13D&lang=en"
"1035","KMB","13M","KWUN TONG (ELEGANCE ROAD) - PO TAT (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=13M&lang=en"
"1036","KMB","13P","PO TAT - LAI KOK","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=13P&lang=en"
"1037","KMB","13X","PO TAT - TSIM SHA TSUI EAST","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=13X&lang=en"
"1038","KMB","14","LEI YUE MUN ESTATE - CHINA FERRY TERMINAL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=14&lang=en"
"1039","KMB","14B","NGAU TAU KOK - LAM TIN (KWONG TIN ESTATE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=14B&lang=en"
"1040","KMB","14X","LEI YUE MUN - TSIM SHA TSUI (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=14X&lang=en"
"1041","KMB","15","PING TIN - HUNG HOM (HUNG LUEN ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=15&lang=en"
"1042","KMB","15A","PING TIN - TSZ WAN SHAN (NORTH)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=15A&lang=en"
"1044","KMB","16","LAM TIN (KWONG TIN ESTATE) - MONG KOK (PARK AVENUE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=16&lang=en"
"1045","KMB","16M","KWUN TONG STATION - LAM TIN (HONG WAH COURT) (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=16M&lang=en"
"1046","KMB","17","KWUN TONG (YUE MAN SQUARE) - OI MAN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=17&lang=en"
"1047","KMB+CTB","170","SHA TIN STATION - WAH FU (CENTRAL)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=170&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=170&dsmode=1&l=1"
"1050","KMB","18","CHEUNG SHA WAN (SHAM MONG ROAD) - OI MAN(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=18&lang=en"
"1051","KMB+CTB","182","YU CHUI COURT - CENTRAL (MACAU FERRY)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=182&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=182&dsmode=1&l=1"
"1053","KMB","1A","SAU MAU PING (CENTRAL) - STAR FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=1A&lang=en"
"1054","KMB","2","STAR FERRY - SO UK","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2&lang=en"
"1055","KMB","203C","TAI HANG TUNG - TSIM SHA TSUI EAST (MODY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=203C&lang=en"
"1056","KMB","203E","CHOI HUNG - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=203E&lang=en"
"1057","KMB","208","BROADCAST DRIVE - TSIM SHA TSUI EAST","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=208&lang=en"
"1058","KMB","21","CHOI WAN - HUNG HOM STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=21&lang=en"
"1059","KMB","211","TSUI CHUK GARDEN - WONG TAI SIN STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=211&lang=en"
"1061","KMB","215X","LAM TIN (KWONG TIN ESTATE) - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=215X&lang=en"
"1062","KMB","216M","LAM TIN STATION - YAU TONG STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=216M&lang=en"
"1064","KMB","219X","LAGUNA CITY - TSIM SHA TSUI(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=219X&lang=en"
"1066","KMB","224X","KAI YIP - TSIM SHA TSUI EAST (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=224X&lang=en"
"1067","KMB","23","KWUN TONG FERRY - SHUN LEE (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=23&lang=en"
"1068","KMB","230X","ALLWAY GARDENS - WHAMPOA GARDEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=230X&lang=en"
"1069","KMB","234A","SEA CREST VILLA - TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=234A&lang=en"
"1070","KMB","234B","TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE - SEA CREST VILLA","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=234B&lang=en"
"1071","KMB","234P","BAYVIEW GARDEN - STAR FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=234P&lang=en"
"1073","KMB","234X","TSIM SHA TSUI EAST (MODY ROAD) - BAYVIEW GARDEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=234X&lang=en"
"1074","KMB","235","ON YAM - TSUEN WAN (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=235&lang=en"
"1075","KMB","235M","ON YAM - KWAI FONG STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=235M&lang=en"
"1076","KMB","237A","KWAI SHING(CENTRAL) - TSIM SHA TSUI EAST (SALISBURY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=237A&lang=en"
"1077","KMB","238M","RIVIERA GARDENS - TSUEN WAN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=238M&lang=en"
"1078","KMB","238P","RIVIERA GARDENS - CHINA FERRY TERMINAL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=238P&lang=en"
"1079","KMB","238X","RIVIERA GARDENS - CHINA FERRY TERMINAL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=238X&lang=en"
"1081","KMB","24","KAI YIP - MONG KOK (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=en"
"1083","KMB","243M","MAYFAIR GARDENS - TSUEN WAN (DISCOVERY PARK)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=243M&lang=en"
"1084","KMB","243P","MAYFAIR GARDENS - TSUEN WAN (DISCOVERY PARK)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=243P&lang=en"
"1085","KMB","248M","CHEUNG WANG - TSING YI STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=248M&lang=en"
"1087","KMB","249M","TSING YI STATION - MAYFAIR GARDENS (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=249M&lang=en"
"1088","KMB","249X","POK HONG - TSING YI STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=249X&lang=en"
"1089","KMB","252B","HANDSOME COURT - TSIM SHA TSUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=252B&lang=en"
"1090","KMB","258P","HUNG SHUI KIU - LAM TIN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=258P&lang=en"
"1091","KMB","258D","PO TIN - LAM TIN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=258D&lang=en"
"1092","KMB","259B","TUEN MUN PIER HEAD - TSIM SHA TSUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=259B&lang=en"
"1093","KMB","259C","SUN TUEN MUN CENTRE - TSIM SHA TSUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=259C&lang=en"
"1094","KMB","259D","LUNG MUN OASIS - LEI YUE MUN ESTATE (SKIP TUEN MUN TOWN CENTRE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=259D&lang=en"
"1095","KMB","259E","LUNG MUN OASIS - TSUEN WAN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=259E&lang=en"
"1096","KMB","26","SHUN TIN - TSIM SHA TSUI EAST","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=26&lang=en"
"1098","KMB","260B","TUEN MUN CENTRAL - TSIM SHA TSUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=260B&lang=en"
"1099","KMB","260C","SAM SHING - KWAI FONG STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=260C&lang=en"
"1101","KMB","260X","PO TIN - HUNG HOM STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=260X&lang=en"
"1102","KMB","261","SAM SHING - TIN PING ESTATE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=261&lang=en"
"1103","KMB","261B","SAM SHING - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=261B&lang=en"
"1104","KMB","261P","NG LAU ROAD (TSING LUN ROAD) - TIN PING ESTATE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=261P&lang=en"
"1105","KMB","263","TUEN MUN STATION - SHA TIN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=263&lang=en"
"1108","KMB","265B","TIN HENG ESTATE - MONG KOK (PARK AVENUE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=265B&lang=en"
"1109","KMB","265M","TIN HENG ESTATE - LAI YIU","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=265M&lang=en"
"1111","KMB","265S","TIN SHUI WAI TOWN CENTRE - TAI PO INDUSTRIAL ESTATE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=265S&lang=en"
"1113","KMB","268B","LONG PING STATION - HUNG HOM (HUNG LUEN ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=268B&lang=en"
"1114","KMB","268C","LONG PING STATION - KWUN TONG FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=en"
"1115","KMB","269B","TIN SHUI WAI TOWN CENTRE - HUNG HOM (HUNG LUEN ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=269B&lang=en"
"1116","KMB","269C","TIN SHUI WAI TOWN CENTRE - KWUN TONG FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=269C&lang=en"
"1117","KMB","269D","TIN FU - LEK YUEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=en"
"1118","KMB","269M","TIN YAN ESTATE - CHO YIU","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=269M&lang=en"
"1119","KMB","26M","CHOI HUNG - KWUN TONG (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=26M&lang=en"
"1120","KMB","27","SHUN TIN - MONG KOK (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=27&lang=en"
"1121","KMB","270","TSUI LAI GARDEN - TIN PING (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=270&lang=en"
"1122","KMB","270A","SHEUNG SHUI - TSIM SHA TSUI EAST (MODY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=270A&lang=en"
"1123","KMB","271","FU HENG B/T - JORDAN (WEST KOWLOON STATION) BUS TERMINUS","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=271&lang=en"
"1124","KMB","272K","UNIVERSITY STATION - HONG KONG SCIENCE PARK (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=272K&lang=en"
"1125","KMB","272P","FU HENG - KWAI HING STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=272P&lang=en"
"1126","KMB","272S","DIAMOND HILL STATION - HONG KONG SCIENCE PARK","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=272S&lang=en"
"1127","KMB","273","WAH MING - FANLING STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273&lang=en"
"1128","KMB","273A","CHOI YUEN - WAH MING (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273A&lang=en"
"1129","KMB","273B","CHING HO ESTATE - SHEUNG SHUI STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273B&lang=en"
"1130","KMB","273C","KAU LUNG HANG - TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273C&lang=en"
"1131","KMB","273P","TAI WO - TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273P&lang=en"
"1132","KMB","273S","WAH MING - FANLING STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273S&lang=en"
"1133","KMB","274P","WU KAI SHA STATION - TAI PO INDUSTRIAL ESTATE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=274P&lang=en"
"1135","KMB","275R","TAI PO MARKET STATION - BRIDE'S POOL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=275R&lang=en"
"1137","KMB","276","TIN TSZ - SHEUNG SHUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=276&lang=en"
"1138","KMB","276A","TIN HENG ESTATE - TAI PING","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=276A&lang=en"
"1139","KMB","276B","TIN FU - CHOI YUEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=276B&lang=en"
"1140","KMB","276P","TIN SHUI WAI STATION - SHEUNG SHUI","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=276P&lang=en"
"1141","KMB","273D","SHEUNG SHUI - WAH MING (CIRCULAR) (VIA CHING HO ESTATE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=273D&lang=en"
"1142","KMB","277X","LUEN WO HUI - LAM TIN STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=277X&lang=en"
"1143","KMB","278K","LUEN WO HUI - FANLING STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=278K&lang=en"
"1144","KMB","278P","TAI PING BUS TERMINUS - TSUEN WAN (NINA TOWER)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=278P&lang=en"
"1145","KMB","278X","SHEUNG SHUI - TSUEN WAN (NINA TOWER)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=278X&lang=en"
"1146","KMB","279X","LUEN WO HUI - TSING YI STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=279X&lang=en"
"1147","KMB","28","LOK WAH - TSIM SHA TSUI EAST (MODY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=28&lang=en"
"1149","KMB","281A","KWONG YUEN - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=281A&lang=en"
"1150","KMB","282","SHA TIN CENTRAL - SUN TIN WAI (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=282&lang=en"
"1151","KMB","283","SHA TIN CENTRAL - MEI CHUNG COURT (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=283&lang=en"
"1152","KMB","284","SHA TIN CENTRAL - RAVANA GARDEN(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=284&lang=en"
"1153","KMB","286M","MA ON SHAN TOWN CENTRE - DIAMOND HILL STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=286M&lang=en"
"1154","KMB","289K","UNIVERSITY STATION - CHEVALIER GARDEN (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=289K&lang=en"
"1156","KMB","292P","SAI KUNG - KWUN TONG (YUE MAN SQUARE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=292P&lang=en"
"1157","KMB","296A","SHEUNG TAK - NGAU TAU KOK STATION(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=296A&lang=en"
"1158","KMB","296C","SHEUNG TAK - CHEUNG SHA WAN (SHAM MONG ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=296C&lang=en"
"1159","KMB","296D","SHEUNG TAK - KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=296D&lang=en"
"1160","KMB","296M","HONG SING GARDEN - HANG HAU STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=296M&lang=en"
"1161","KMB","297","HANG HAU (NORTH) (TSEUNG KWAN O HOSPITAL) - HUNG HOM (HUNG LUEN ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=297&lang=en"
"1162","KMB","298E","HANG HAU STATION - TSEUNG KWAN O INDUSTRIAL ESTATE(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=298E&lang=en"
"1163","KMB","299X","SHA TIN CENTRAL - SAI KUNG","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=299X&lang=en"
"1164","KMB","29M","SHUN LEE - SAN PO KONG (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=29M&lang=en"
"1165","KMB","2A","LOK WAH - MEI FOO","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2A&lang=en"
"1166","KMB","2B","CHUK YUEN ESTATE - CHEUNG SHA WAN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2B&lang=en"
"1168","KMB","2D","CHAK ON ESTATE - TUNG TAU ESTATE","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2D&lang=en"
"1169","KMB","2E","PAK TIN - KOWLOON CITY FERRY","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2E&lang=en"
"1170","KMB","2F","TSZ WAN SHAN (NORTH) - CHEUNG SHA WAN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=2F&lang=en"
"1171","KMB","30","ALLWAY GARDENS - CHEUNG SHA WAN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=30&lang=en"
"1172","KMB+NWFB","301","CROSS HARBOUR TUNNEL - SHEUNG WAN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=301&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=301&dsmode=1&l=1"
"1174","KMB+NWFB","985","MEI TIN ESTATE (MEI CHI HOUSE) - WAN CHAI (HENNESSY ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=985&lang=en|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=985&dsmode=1&l=1"
"1176","KMB","30X","ALLWAY GARDENS - WHAMPOA GARDEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=30X&lang=en"
"1177","KMB","31","TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE - SHEK LEI (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=31&lang=en"
"1178","KMB","31B","SHEK LEI (TAI LOONG STREET) - OLYMPIC STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=31B&lang=en"
"1179","KMB","31M","SHEK LEI (LEI PUI STREET) - KWAI FONG STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=31M&lang=en"
"1180","KMB","32","SHEK WAI KOK - OLYMPIC STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=32&lang=en"
"1182","KMB","32M","KWAI FONG STATION - CHEUNG SHAN (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=32M&lang=en"
"1183","KMB","936A","LEI MUK SHUE - CAUSEWAY BAY (COTTON PATH)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=936&lang=en"
"1184","KMB","33A","TSUEN WAN (NINA TOWER) - MONG KOK (PARK AVENUE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=33A&lang=en"
"1185","KMB","34","KWAI SHING(CENTRAL) - BAYVIEW GARDEN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=34&lang=en"
"1186","KMB","34M","BAYVIEW GARDEN - TSUEN WAN STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=34M&lang=en"
"1187","KMB","35A","ON YAM - TSIM SHA TSUI EAST","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=35A&lang=en"
"1189","KMB","36","TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE - LEI MUK SHUE ESTATE PUBLIC TRANSPORT INTERCHANGE(CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=36&lang=en"
"1190","KMB","36A","LEI MUK SHUE ESTATE PUBLIC TRANSPORT INTERCHANGE - CHEUNG SHA WAN (SHAM MONG ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=36A&lang=en"
"1191","KMB","36B","LEI MUK SHUE - WEST KOWLOON STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=36B&lang=en"
"1192","KMB","36M","LEI MUK SHUE ESTATE PUBLIC TRANSPORT INTERCHANGE - KWAI FONG STATION","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=36M&lang=en"
"1193","KMB","37","OLYMPIC STATION - KWAI SHING (CENTRAL)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=37&lang=en"
"1194","KMB","373","SHEUNG SHUI - CENTRAL (HONG KONG STATION)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=373&lang=en"
"1195","KMB","978","FANLING (WAH MING) - WAN CHAI (NORTH)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=978&lang=en"
"1196","KMB","37M","KWAI HING STATION - KWAI SHING (CENTRAL) (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=37M&lang=en"
"1197","KMB","38","KWAI SHING (EAST) - PING TIN","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=38&lang=en"
"1198","KMB","38A","RIVIERA GARDENS - MEI FOO","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=38A&lang=en"
"1200","KMB","39A","TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE - ALLWAY GARDENS (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=39A&lang=en"
"1201","KMB","39M","ALLWAY GARDENS - TSUEN WAN STATION (CIRCULAR)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=39M&lang=en"
"1202","KMB","3B","TSZ WAN SHAN (CENTRAL) - HUNG HOM (HUNG LUEN ROAD)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=3B&lang=en"
"1203","KMB","3C","TSZ WAN SHAN (NORTH) - CHINA FERRY TERMINAL","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=3C&lang=en"
"1204","KMB","3D","TSZ WAN SHAN (CENTRAL) - KWUN TONG (YUE MAN SQUARE)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=3D&lang=en"
