route_id,agency_id,route_short_name,route_long_name,route_type,route_url
"8429","LWB","E31","东涌(逸东邨公共运输总站) - 荃湾(愉景新城巴士总站)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=E31&lang=zh-cn"
"8430","LWB","E31","荃湾(愉景新城巴士总站) - 东涌(逸东邨公共运输总站)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=E31&lang=zh-cn"
"8431","LWB","E32A","东涌发展码头 - 葵芳(南)总站","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=E32A&lang=zh-cn"
"8440","KMB","3M","彩云 - 慈云山(南)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=3M&lang=zh-cn"
"8441","CTB","12","中环(中环渡轮码头) - 罗便臣道(循环线)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=12&dsmode=1&l=2"
"8442","CTB","12","中环(中环渡轮码头3号) - 罗便臣道(循环线)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=12&dsmode=1&l=2"
"8444","CTB","11","毕拉山道(渣甸园) - 中环码头","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=2"
"8445","CTB","11","中环码头 - 大坑径","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=2"
"8446","CTB","11","中环码头 - 大坑径","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=2"
"8451","KMB+CTB","171","香港仔隧道 - 旺角","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=171&lang=zh-cn|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=171&dsmode=1&l=2"
"8452","KMB+CTB","171","红磡(海底隧道) - 海怡半岛","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=171&lang=zh-cn|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=171&dsmode=1&l=2"
"8455","CTB","592","海怡半岛 - 铜锣湾(摩顿台)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=2"
"8456","NWFB","95","鸭脷洲邨 - 石排湾(循环线)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=95&dsmode=1&l=2"
"8457","NWFB","95","鸭脷洲(利南道工业区) - 石排湾(循环线)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=95&dsmode=1&l=2"
"8462","KMB+NWFB","104","海底隧道收费广场 - 德辅道中","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-cn|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=104&dsmode=1&l=2"
"8463","KMB+NWFB","104","海底隧道收费广场 - 坚尼地城","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-cn|http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=104&dsmode=1&l=2"
